"species","file","raw_rows","post_burnin_rows","kept","reason"
"Eurycea_cirrigera","pars_6.pars.log",5001,2001,TRUE,"kept"
"Eurycea_cirrigera","pars_7.pars.log",5001,2001,TRUE,"kept"
"Eurycea_cirrigera","pars_8.pars.log",5001,2001,TRUE,"kept"
"Eurycea_cirrigera","pars_9.pars.log",5001,2001,TRUE,"kept"
"Eurycea_guttolineata","pars_1.pars.log",5001,2001,TRUE,"kept"
"Eurycea_guttolineata","pars_10.pars.log",5001,2001,TRUE,"kept"
"Eurycea_guttolineata","pars_11.pars.log",5001,2001,TRUE,"kept"
"Eurycea_guttolineata","pars_12.pars.log",5001,2001,TRUE,"kept"
"Eurycea_guttolineata","pars_2.pars.log",5001,2001,TRUE,"kept"
"Eurycea_guttolineata","pars_3.pars.log",5001,2001,TRUE,"kept"
"Eurycea_guttolineata","pars_4.pars.log",5001,2001,TRUE,"kept"
"Eurycea_guttolineata","pars_5.pars.log",5001,2001,TRUE,"kept"
"Eurycea_guttolineata","pars_6.pars.log",5001,2001,TRUE,"kept"
"Eurycea_guttolineata","pars_7.pars.log",5001,2001,TRUE,"kept"
"Eurycea_guttolineata","pars_8.pars.log",5001,2001,TRUE,"kept"
"Eurycea_guttolineata","pars_9.pars.log",5001,2001,TRUE,"kept"
"Eurycea_junaluska","pars_1.pars.log",5001,2001,TRUE,"kept"
"Eurycea_junaluska","pars_2.pars.log",5001,2001,TRUE,"kept"
"Eurycea_junaluska","pars_3.pars.log",5001,2001,TRUE,"kept"
"Eurycea_junaluska","pars_4.pars.log",5001,2001,TRUE,"kept"
"Eurycea_junaluska","pars_5.pars.log",5001,2001,TRUE,"kept"
"Eurycea_junaluska","pars_6.pars.log",5001,2001,TRUE,"kept"
"Eurycea_junaluska","pars_7.pars.log",5001,2001,TRUE,"kept"
"Eurycea_lucifuga","pars_1.pars.log",5001,2001,TRUE,"kept"
"Eurycea_lucifuga","pars_10.pars.log",5001,2001,TRUE,"kept"
"Eurycea_lucifuga","pars_11.pars.log",5001,2001,TRUE,"kept"
"Eurycea_lucifuga","pars_12.pars.log",5001,2001,TRUE,"kept"
"Eurycea_lucifuga","pars_13.pars.log",5001,2001,TRUE,"kept"
"Eurycea_lucifuga","pars_14.pars.log",5001,2001,TRUE,"kept"
"Eurycea_lucifuga","pars_15.pars.log",5001,2001,TRUE,"kept"
"Eurycea_lucifuga","pars_16.pars.log",5001,2001,TRUE,"kept"
"Eurycea_lucifuga","pars_2.pars.log",5001,2001,TRUE,"kept"
"Eurycea_lucifuga","pars_3.pars.log",5001,2001,TRUE,"kept"
"Eurycea_lucifuga","pars_4.pars.log",5001,2001,TRUE,"kept"
"Eurycea_lucifuga","pars_5.pars.log",5001,2001,TRUE,"kept"
"Eurycea_lucifuga","pars_6.pars.log",5001,2001,TRUE,"kept"
"Eurycea_lucifuga","pars_7.pars.log",5001,2001,TRUE,"kept"
"Eurycea_lucifuga","pars_8.pars.log",5001,2001,TRUE,"kept"
"Eurycea_lucifuga","pars_9.pars.log",5001,2001,TRUE,"kept"
"Eurycea_multiplicata","pars_1.pars.log",5001,2001,TRUE,"kept"
"Eurycea_multiplicata","pars_10.pars.log",5001,2001,TRUE,"kept"
"Eurycea_multiplicata","pars_11.pars.log",5001,2001,TRUE,"kept"
"Eurycea_multiplicata","pars_12.pars.log",5001,2001,TRUE,"kept"
"Eurycea_multiplicata","pars_13.pars.log",5001,2001,TRUE,"kept"
"Eurycea_multiplicata","pars_14.pars.log",5001,2001,TRUE,"kept"
"Eurycea_multiplicata","pars_15.pars.log",5001,2001,TRUE,"kept"
"Eurycea_multiplicata","pars_2.pars.log",5001,2001,TRUE,"kept"
"Eurycea_multiplicata","pars_3.pars.log",5001,2001,TRUE,"kept"
"Eurycea_multiplicata","pars_4.pars.log",5001,2001,TRUE,"kept"
"Eurycea_multiplicata","pars_5.pars.log",5001,2001,TRUE,"kept"
"Eurycea_multiplicata","pars_6.pars.log",5001,2001,TRUE,"kept"
"Eurycea_multiplicata","pars_7.pars.log",5001,2001,TRUE,"kept"
"Eurycea_multiplicata","pars_8.pars.log",5001,2001,TRUE,"kept"
"Eurycea_multiplicata","pars_9.pars.log",5001,2001,TRUE,"kept"
"Eurycea_paludicola","pars_1.pars.log",5001,2001,TRUE,"kept"
"Eurycea_paludicola","pars_10.pars.log",5001,2001,TRUE,"kept"
"Eurycea_paludicola","pars_11.pars.log",5001,2001,TRUE,"kept"
"Eurycea_paludicola","pars_2.pars.log",5001,2001,TRUE,"kept"
"Eurycea_paludicola","pars_3.pars.log",5001,2001,TRUE,"kept"
"Eurycea_paludicola","pars_4.pars.log",5001,2001,TRUE,"kept"
"Eurycea_paludicola","pars_5.pars.log",5001,2001,TRUE,"kept"
"Eurycea_paludicola","pars_6.pars.log",5001,2001,TRUE,"kept"
"Eurycea_paludicola","pars_7.pars.log",5001,2001,TRUE,"kept"
"Eurycea_paludicola","pars_8.pars.log",5001,2001,TRUE,"kept"
"Eurycea_paludicola","pars_9.pars.log",5001,2001,TRUE,"kept"
"Eurycea_spelaea","pars_1.pars.log",5001,2001,TRUE,"kept"
"Eurycea_spelaea","pars_10.pars.log",5001,2001,TRUE,"kept"
"Eurycea_spelaea","pars_11.pars.log",5001,2001,TRUE,"kept"
"Eurycea_spelaea","pars_12.pars.log",5001,2001,TRUE,"kept"
"Eurycea_spelaea","pars_13.pars.log",5001,2001,TRUE,"kept"
"Eurycea_spelaea","pars_14.pars.log",5001,2001,TRUE,"kept"
"Eurycea_spelaea","pars_15.pars.log",5001,2001,TRUE,"kept"
"Eurycea_spelaea","pars_16.pars.log",5001,2001,TRUE,"kept"
"Eurycea_spelaea","pars_2.pars.log",5001,2001,TRUE,"kept"
"Eurycea_spelaea","pars_3.pars.log",5001,2001,TRUE,"kept"
"Eurycea_spelaea","pars_4.pars.log",5001,2001,TRUE,"kept"
"Eurycea_spelaea","pars_5.pars.log",5001,2001,TRUE,"kept"
"Eurycea_spelaea","pars_6.pars.log",5001,2001,TRUE,"kept"
"Eurycea_spelaea","pars_7.pars.log",5001,2001,TRUE,"kept"
"Eurycea_spelaea","pars_8.pars.log",5001,2001,TRUE,"kept"
"Eurycea_spelaea","pars_9.pars.log",5001,2001,TRUE,"kept"
"Eurycea_wilderae","pars_1.pars.log",5001,2001,TRUE,"kept"
"Eurycea_wilderae","pars_2.pars.log",5001,2001,TRUE,"kept"
"Eurycea_wilderae","pars_3.pars.log",5001,2001,TRUE,"kept"
"Eurycea_wilderae","pars_4.pars.log",5001,2001,TRUE,"kept"
"Eurycea_wilderae","pars_5.pars.log",5001,2001,TRUE,"kept"
"Eurycea_wilderae","pars_6.pars.log",5001,2001,TRUE,"kept"
"Eurycea_wilderae","pars_7.pars.log",5001,2001,TRUE,"kept"
"Gyrinophilus_gulolineatus","pars_1.pars.log",5001,2001,TRUE,"kept"
"Gyrinophilus_gulolineatus","pars_10.pars.log",5001,2001,TRUE,"kept"
"Gyrinophilus_gulolineatus","pars_11.pars.log",5001,2001,TRUE,"kept"
"Gyrinophilus_gulolineatus","pars_12.pars.log",5001,2001,TRUE,"kept"
"Gyrinophilus_gulolineatus","pars_13.pars.log",5001,2001,TRUE,"kept"
"Gyrinophilus_gulolineatus","pars_2.pars.log",5001,2001,TRUE,"kept"
"Gyrinophilus_gulolineatus","pars_3.pars.log",5001,2001,TRUE,"kept"
"Gyrinophilus_gulolineatus","pars_4.pars.log",5001,2001,TRUE,"kept"
"Gyrinophilus_gulolineatus","pars_5.pars.log",5001,2001,TRUE,"kept"
"Gyrinophilus_gulolineatus","pars_6.pars.log",5001,2001,TRUE,"kept"
"Gyrinophilus_gulolineatus","pars_7.pars.log",5001,2001,TRUE,"kept"
"Gyrinophilus_gulolineatus","pars_8.pars.log",5001,2001,TRUE,"kept"
"Gyrinophilus_gulolineatus","pars_9.pars.log",5001,2001,TRUE,"kept"
"Gyrinophilus_palleucus","pars_1.pars.log",5001,2001,TRUE,"kept"
"Gyrinophilus_palleucus","pars_10.pars.log",5001,2001,TRUE,"kept"
"Gyrinophilus_palleucus","pars_11.pars.log",5001,2001,TRUE,"kept"
"Gyrinophilus_palleucus","pars_12.pars.log",5001,2001,TRUE,"kept"
"Gyrinophilus_palleucus","pars_13.pars.log",5001,2001,TRUE,"kept"
"Gyrinophilus_palleucus","pars_14.pars.log",5001,2001,TRUE,"kept"
"Gyrinophilus_palleucus","pars_2.pars.log",5001,2001,TRUE,"kept"
"Gyrinophilus_palleucus","pars_3.pars.log",5001,2001,TRUE,"kept"
"Gyrinophilus_palleucus","pars_4.pars.log",5001,2001,TRUE,"kept"
"Gyrinophilus_palleucus","pars_5.pars.log",5001,2001,TRUE,"kept"
"Gyrinophilus_palleucus","pars_6.pars.log",5001,2001,TRUE,"kept"
"Gyrinophilus_palleucus","pars_7.pars.log",5001,2001,TRUE,"kept"
"Gyrinophilus_palleucus","pars_8.pars.log",5001,2001,TRUE,"kept"
"Gyrinophilus_palleucus","pars_9.pars.log",5001,2001,TRUE,"kept"
"Phaeognathus_hubrichti","pars_1.pars.log",5001,2001,TRUE,"kept"
"Phaeognathus_hubrichti","pars_10.pars.log",5001,2001,TRUE,"kept"
"Phaeognathus_hubrichti","pars_11.pars.log",5001,2001,TRUE,"kept"
"Phaeognathus_hubrichti","pars_12.pars.log",5001,2001,TRUE,"kept"
"Phaeognathus_hubrichti","pars_13.pars.log",5001,2001,TRUE,"kept"
"Phaeognathus_hubrichti","pars_14.pars.log",5001,2001,TRUE,"kept"
"Phaeognathus_hubrichti","pars_15.pars.log",5001,2001,TRUE,"kept"
"Phaeognathus_hubrichti","pars_16.pars.log",5001,2001,TRUE,"kept"
"Phaeognathus_hubrichti","pars_17.pars.log",5001,2001,TRUE,"kept"
"Phaeognathus_hubrichti","pars_2.pars.log",5001,2001,TRUE,"kept"
"Phaeognathus_hubrichti","pars_3.pars.log",5001,2001,TRUE,"kept"
"Phaeognathus_hubrichti","pars_4.pars.log",5001,2001,TRUE,"kept"
"Phaeognathus_hubrichti","pars_5.pars.log",5001,2001,TRUE,"kept"
"Phaeognathus_hubrichti","pars_6.pars.log",5001,2001,TRUE,"kept"
"Phaeognathus_hubrichti","pars_7.pars.log",5001,2001,TRUE,"kept"
"Phaeognathus_hubrichti","pars_8.pars.log",5001,2001,TRUE,"kept"
"Phaeognathus_hubrichti","pars_9.pars.log",5001,2001,TRUE,"kept"
"Plethodon_amplus","pars_1.pars.log",5001,2001,TRUE,"kept"
"Plethodon_amplus","pars_10.pars.log",5001,2001,TRUE,"kept"
"Plethodon_amplus","pars_2.pars.log",5001,2001,TRUE,"kept"
"Plethodon_amplus","pars_3.pars.log",5001,2001,TRUE,"kept"
"Plethodon_amplus","pars_4.pars.log",5001,2001,TRUE,"kept"
"Plethodon_amplus","pars_5.pars.log",5001,2001,TRUE,"kept"
"Plethodon_amplus","pars_6.pars.log",5001,2001,TRUE,"kept"
"Plethodon_amplus","pars_7.pars.log",5001,2001,TRUE,"kept"
"Plethodon_amplus","pars_8.pars.log",5001,2001,TRUE,"kept"
"Plethodon_amplus","pars_9.pars.log",5001,2001,TRUE,"kept"
"Plethodon_angusticlavius","pars_1.pars.log",5001,2001,TRUE,"kept"
"Plethodon_angusticlavius","pars_10.pars.log",5001,2001,TRUE,"kept"
"Plethodon_angusticlavius","pars_11.pars.log",5001,2001,TRUE,"kept"
"Plethodon_angusticlavius","pars_12.pars.log",5001,2001,TRUE,"kept"
"Plethodon_angusticlavius","pars_13.pars.log",5001,2001,TRUE,"kept"
"Plethodon_angusticlavius","pars_14.pars.log",5001,2001,TRUE,"kept"
"Plethodon_angusticlavius","pars_2.pars.log",5001,2001,TRUE,"kept"
"Plethodon_angusticlavius","pars_3.pars.log",5001,2001,TRUE,"kept"
"Plethodon_angusticlavius","pars_4.pars.log",5001,2001,TRUE,"kept"
"Plethodon_angusticlavius","pars_5.pars.log",5001,2001,TRUE,"kept"
"Plethodon_angusticlavius","pars_6.pars.log",5001,2001,TRUE,"kept"
"Plethodon_angusticlavius","pars_7.pars.log",5001,2001,TRUE,"kept"
"Plethodon_angusticlavius","pars_8.pars.log",5001,2001,TRUE,"kept"
"Plethodon_angusticlavius","pars_9.pars.log",5001,2001,TRUE,"kept"
"Plethodon_aureolus","pars_1.pars.log",5001,2001,TRUE,"kept"
"Plethodon_aureolus","pars_2.pars.log",5001,2001,TRUE,"kept"
"Plethodon_aureolus","pars_3.pars.log",5001,2001,TRUE,"kept"
"Plethodon_aureolus","pars_4.pars.log",5001,2001,TRUE,"kept"
"Plethodon_aureolus","pars_5.pars.log",5001,2001,TRUE,"kept"
"Plethodon_aureolus","pars_6.pars.log",5001,2001,TRUE,"kept"
"Plethodon_aureolus","pars_7.pars.log",5001,2001,TRUE,"kept"
"Plethodon_aureolus","pars_8.pars.log",5001,2001,TRUE,"kept"
"Plethodon_caddoensis","pars_1.pars.log",5001,2001,TRUE,"kept"
"Plethodon_caddoensis","pars_10.pars.log",5001,2001,TRUE,"kept"
"Plethodon_caddoensis","pars_11.pars.log",5001,2001,TRUE,"kept"
"Plethodon_caddoensis","pars_12.pars.log",5001,2001,TRUE,"kept"
"Plethodon_caddoensis","pars_2.pars.log",5001,2001,TRUE,"kept"
"Plethodon_caddoensis","pars_3.pars.log",5001,2001,TRUE,"kept"
"Plethodon_caddoensis","pars_4.pars.log",5001,2001,TRUE,"kept"
"Plethodon_caddoensis","pars_5.pars.log",5001,2001,TRUE,"kept"
"Plethodon_caddoensis","pars_6.pars.log",5001,2001,TRUE,"kept"
"Plethodon_caddoensis","pars_7.pars.log",5001,2001,TRUE,"kept"
"Plethodon_caddoensis","pars_8.pars.log",5001,2001,TRUE,"kept"
"Plethodon_caddoensis","pars_9.pars.log",5001,2001,TRUE,"kept"
"Plethodon_chattahoochee","pars_1.pars.log",5001,2001,TRUE,"kept"
"Plethodon_chattahoochee","pars_10.pars.log",5001,2001,TRUE,"kept"
"Plethodon_chattahoochee","pars_11.pars.log",5001,2001,TRUE,"kept"
"Plethodon_chattahoochee","pars_12.pars.log",5001,2001,TRUE,"kept"
"Plethodon_chattahoochee","pars_13.pars.log",5001,2001,TRUE,"kept"
"Plethodon_chattahoochee","pars_14.pars.log",5001,2001,TRUE,"kept"
"Plethodon_chattahoochee","pars_15.pars.log",5001,2001,TRUE,"kept"
"Plethodon_chattahoochee","pars_16.pars.log",5001,2001,TRUE,"kept"
"Plethodon_chattahoochee","pars_2.pars.log",5001,2001,TRUE,"kept"
"Plethodon_chattahoochee","pars_3.pars.log",5001,2001,TRUE,"kept"
"Plethodon_chattahoochee","pars_4.pars.log",5001,2001,TRUE,"kept"
"Plethodon_chattahoochee","pars_5.pars.log",5001,2001,TRUE,"kept"
"Plethodon_chattahoochee","pars_6.pars.log",5001,2001,TRUE,"kept"
"Plethodon_chattahoochee","pars_7.pars.log",5001,2001,TRUE,"kept"
"Plethodon_chattahoochee","pars_8.pars.log",5001,2001,TRUE,"kept"
"Plethodon_chattahoochee","pars_9.pars.log",5001,2001,TRUE,"kept"
"Plethodon_chlorobryonis","pars_1.pars.log",5001,2001,TRUE,"kept"
"Plethodon_chlorobryonis","pars_10.pars.log",5001,2001,TRUE,"kept"
"Plethodon_chlorobryonis","pars_11.pars.log",5001,2001,TRUE,"kept"
"Plethodon_chlorobryonis","pars_12.pars.log",5001,2001,TRUE,"kept"
"Plethodon_chlorobryonis","pars_13.pars.log",5001,2001,TRUE,"kept"
"Plethodon_chlorobryonis","pars_14.pars.log",5001,2001,TRUE,"kept"
"Plethodon_chlorobryonis","pars_2.pars.log",5001,2001,TRUE,"kept"
"Plethodon_chlorobryonis","pars_3.pars.log",5001,2001,TRUE,"kept"
"Plethodon_chlorobryonis","pars_4.pars.log",5001,2001,TRUE,"kept"
"Plethodon_chlorobryonis","pars_5.pars.log",5001,2001,TRUE,"kept"
"Plethodon_chlorobryonis","pars_6.pars.log",5001,2001,TRUE,"kept"
"Plethodon_chlorobryonis","pars_7.pars.log",5001,2001,TRUE,"kept"
"Plethodon_chlorobryonis","pars_8.pars.log",5001,2001,TRUE,"kept"
"Plethodon_chlorobryonis","pars_9.pars.log",5001,2001,TRUE,"kept"
"Plethodon_cinereus","pars_1.pars.log",5001,2001,TRUE,"kept"
"Plethodon_cinereus","pars_10.pars.log",5001,2001,TRUE,"kept"
"Plethodon_cinereus","pars_11.pars.log",5001,2001,TRUE,"kept"
"Plethodon_cinereus","pars_12.pars.log",5001,2001,TRUE,"kept"
"Plethodon_cinereus","pars_2.pars.log",5001,2001,TRUE,"kept"
"Plethodon_cinereus","pars_3.pars.log",5001,2001,TRUE,"kept"
"Plethodon_cinereus","pars_4.pars.log",5001,2001,TRUE,"kept"
"Plethodon_cinereus","pars_5.pars.log",5001,2001,TRUE,"kept"
"Plethodon_cinereus","pars_6.pars.log",5001,2001,TRUE,"kept"
"Plethodon_cinereus","pars_7.pars.log",5001,2001,TRUE,"kept"
"Plethodon_cinereus","pars_8.pars.log",5001,2001,TRUE,"kept"
"Plethodon_cinereus","pars_9.pars.log",5001,2001,TRUE,"kept"
"Plethodon_cylindraceus","pars_1.pars.log",5001,2001,TRUE,"kept"
"Plethodon_cylindraceus","pars_10.pars.log",5001,2001,TRUE,"kept"
"Plethodon_cylindraceus","pars_11.pars.log",5001,2001,TRUE,"kept"
"Plethodon_cylindraceus","pars_2.pars.log",5001,2001,TRUE,"kept"
"Plethodon_cylindraceus","pars_3.pars.log",5001,2001,TRUE,"kept"
"Plethodon_cylindraceus","pars_4.pars.log",5001,2001,TRUE,"kept"
"Plethodon_cylindraceus","pars_5.pars.log",5001,2001,TRUE,"kept"
"Plethodon_cylindraceus","pars_6.pars.log",5001,2001,TRUE,"kept"
"Plethodon_cylindraceus","pars_7.pars.log",5001,2001,TRUE,"kept"
"Plethodon_cylindraceus","pars_8.pars.log",5001,2001,TRUE,"kept"
"Plethodon_cylindraceus","pars_9.pars.log",5001,2001,TRUE,"kept"
"Plethodon_dorsalis","pars_1.pars.log",5001,2001,TRUE,"kept"
"Plethodon_dorsalis","pars_10.pars.log",5001,2001,TRUE,"kept"
"Plethodon_dorsalis","pars_11.pars.log",5001,2001,TRUE,"kept"
"Plethodon_dorsalis","pars_12.pars.log",5001,2001,TRUE,"kept"
"Plethodon_dorsalis","pars_13.pars.log",5001,2001,TRUE,"kept"
"Plethodon_dorsalis","pars_14.pars.log",5001,2001,TRUE,"kept"
"Plethodon_dorsalis","pars_15.pars.log",5001,2001,TRUE,"kept"
"Plethodon_dorsalis","pars_16.pars.log",5001,2001,TRUE,"kept"
"Plethodon_dorsalis","pars_2.pars.log",5001,2001,TRUE,"kept"
"Plethodon_dorsalis","pars_3.pars.log",5001,2001,TRUE,"kept"
"Plethodon_dorsalis","pars_4.pars.log",5001,2001,TRUE,"kept"
"Plethodon_dorsalis","pars_5.pars.log",5001,2001,TRUE,"kept"
"Plethodon_dorsalis","pars_6.pars.log",5001,2001,TRUE,"kept"
"Plethodon_dorsalis","pars_7.pars.log",5001,2001,TRUE,"kept"
"Plethodon_dorsalis","pars_8.pars.log",5001,2001,TRUE,"kept"
"Plethodon_dorsalis","pars_9.pars.log",5001,2001,TRUE,"kept"
"Plethodon_electromorphus","pars_1.pars.log",5001,2001,TRUE,"kept"
"Plethodon_electromorphus","pars_10.pars.log",5001,2001,TRUE,"kept"
"Plethodon_electromorphus","pars_11.pars.log",5001,2001,TRUE,"kept"
"Plethodon_electromorphus","pars_12.pars.log",5001,2001,TRUE,"kept"
"Plethodon_electromorphus","pars_13.pars.log",5001,2001,TRUE,"kept"
"Plethodon_electromorphus","pars_14.pars.log",5001,2001,TRUE,"kept"
"Plethodon_electromorphus","pars_15.pars.log",5001,2001,TRUE,"kept"
"Plethodon_electromorphus","pars_16.pars.log",5001,2001,TRUE,"kept"
"Plethodon_electromorphus","pars_2.pars.log",5001,2001,TRUE,"kept"
"Plethodon_electromorphus","pars_3.pars.log",5001,2001,TRUE,"kept"
"Plethodon_electromorphus","pars_4.pars.log",5001,2001,TRUE,"kept"
"Plethodon_electromorphus","pars_4_1.pars.log",5001,2001,TRUE,"kept"
"Plethodon_electromorphus","pars_5.pars.log",5001,2001,TRUE,"kept"
"Plethodon_electromorphus","pars_6.pars.log",5001,2001,TRUE,"kept"
"Plethodon_electromorphus","pars_7.pars.log",5001,2001,TRUE,"kept"
"Plethodon_electromorphus","pars_8.pars.log",5001,2001,TRUE,"kept"
"Plethodon_electromorphus","pars_9.pars.log",5001,2001,TRUE,"kept"
"Plethodon_fourchensis","pars_1.pars.log",5001,2001,TRUE,"kept"
"Plethodon_fourchensis","pars_10.pars.log",5001,2001,TRUE,"kept"
"Plethodon_fourchensis","pars_11.pars.log",5001,2001,TRUE,"kept"
"Plethodon_fourchensis","pars_12.pars.log",5001,2001,TRUE,"kept"
"Plethodon_fourchensis","pars_13.pars.log",5001,2001,TRUE,"kept"
"Plethodon_fourchensis","pars_14.pars.log",5001,2001,TRUE,"kept"
"Plethodon_fourchensis","pars_15.pars.log",5001,2001,TRUE,"kept"
"Plethodon_fourchensis","pars_16.pars.log",5001,2001,TRUE,"kept"
"Plethodon_fourchensis","pars_17.pars.log",5001,2001,TRUE,"kept"
"Plethodon_fourchensis","pars_18.pars.log",5001,2001,TRUE,"kept"
"Plethodon_fourchensis","pars_2.pars.log",5001,2001,TRUE,"kept"
"Plethodon_fourchensis","pars_3.pars.log",5001,2001,TRUE,"kept"
"Plethodon_fourchensis","pars_4.pars.log",5001,2001,TRUE,"kept"
"Plethodon_fourchensis","pars_5.pars.log",5001,2001,TRUE,"kept"
"Plethodon_fourchensis","pars_6.pars.log",5001,2001,TRUE,"kept"
"Plethodon_fourchensis","pars_7.pars.log",5001,2001,TRUE,"kept"
"Plethodon_fourchensis","pars_8.pars.log",5001,2001,TRUE,"kept"
"Plethodon_fourchensis","pars_9.pars.log",5001,2001,TRUE,"kept"
"Plethodon_glutinosus","pars_1.pars.log",5001,2001,TRUE,"kept"
"Plethodon_glutinosus","pars_10.pars.log",5001,2001,TRUE,"kept"
"Plethodon_glutinosus","pars_11.pars.log",5001,2001,TRUE,"kept"
"Plethodon_glutinosus","pars_2.pars.log",5001,2001,TRUE,"kept"
"Plethodon_glutinosus","pars_3.pars.log",5001,2001,TRUE,"kept"
"Plethodon_glutinosus","pars_4.pars.log",5001,2001,TRUE,"kept"
"Plethodon_glutinosus","pars_5.pars.log",5001,2001,TRUE,"kept"
"Plethodon_glutinosus","pars_6.pars.log",5001,2001,TRUE,"kept"
"Plethodon_glutinosus","pars_7.pars.log",5001,2001,TRUE,"kept"
"Plethodon_glutinosus","pars_8.pars.log",5001,2001,TRUE,"kept"
"Plethodon_glutinosus","pars_9.pars.log",5001,2001,TRUE,"kept"
"Plethodon_grobmani","pars_1.pars.log",5001,2001,TRUE,"kept"
"Plethodon_grobmani","pars_2.pars.log",5001,2001,TRUE,"kept"
"Plethodon_grobmani","pars_3.pars.log",5001,2001,TRUE,"kept"
"Plethodon_grobmani","pars_4.pars.log",5001,2001,TRUE,"kept"
"Plethodon_grobmani","pars_5.pars.log",5001,2001,TRUE,"kept"
"Plethodon_grobmani","pars_6.pars.log",5001,2001,TRUE,"kept"
"Plethodon_grobmani","pars_7.pars.log",5001,2001,TRUE,"kept"
"Plethodon_hoffmani","pars_1.pars.log",5001,2001,TRUE,"kept"
"Plethodon_hoffmani","pars_10.pars.log",5001,2001,TRUE,"kept"
"Plethodon_hoffmani","pars_11.pars.log",5001,2001,TRUE,"kept"
"Plethodon_hoffmani","pars_2.pars.log",5001,2001,TRUE,"kept"
"Plethodon_hoffmani","pars_3.pars.log",5001,2001,TRUE,"kept"
"Plethodon_hoffmani","pars_4.pars.log",5001,2001,TRUE,"kept"
"Plethodon_hoffmani","pars_5.pars.log",5001,2001,TRUE,"kept"
"Plethodon_hoffmani","pars_6.pars.log",5001,2001,TRUE,"kept"
"Plethodon_hoffmani","pars_7.pars.log",5001,2001,TRUE,"kept"
"Plethodon_hoffmani","pars_8.pars.log",5001,2001,TRUE,"kept"
"Plethodon_hoffmani","pars_9.pars.log",5001,2001,TRUE,"kept"
"Plethodon_hubrichti","pars_1.pars.log",5001,2001,TRUE,"kept"
"Plethodon_hubrichti","pars_10.pars.log",5001,2001,TRUE,"kept"
"Plethodon_hubrichti","pars_11.pars.log",5001,2001,TRUE,"kept"
"Plethodon_hubrichti","pars_12.pars.log",5001,2001,TRUE,"kept"
"Plethodon_hubrichti","pars_13.pars.log",5001,2001,TRUE,"kept"
"Plethodon_hubrichti","pars_14.pars.log",5001,2001,TRUE,"kept"
"Plethodon_hubrichti","pars_2.pars.log",5001,2001,TRUE,"kept"
"Plethodon_hubrichti","pars_3.pars.log",5001,2001,TRUE,"kept"
"Plethodon_hubrichti","pars_4.pars.log",5001,2001,TRUE,"kept"
"Plethodon_hubrichti","pars_5.pars.log",5001,2001,TRUE,"kept"
"Plethodon_hubrichti","pars_6.pars.log",5001,2001,TRUE,"kept"
"Plethodon_hubrichti","pars_7.pars.log",5001,2001,TRUE,"kept"
"Plethodon_hubrichti","pars_8.pars.log",5001,2001,TRUE,"kept"
"Plethodon_hubrichti","pars_9.pars.log",5001,2001,TRUE,"kept"
"Plethodon_jordani","pars_1.pars.log",5001,2001,TRUE,"kept"
"Plethodon_jordani","pars_10.pars.log",5001,2001,TRUE,"kept"
"Plethodon_jordani","pars_2.pars.log",5001,2001,TRUE,"kept"
"Plethodon_jordani","pars_3.pars.log",5001,2001,TRUE,"kept"
"Plethodon_jordani","pars_4.pars.log",5001,2001,TRUE,"kept"
"Plethodon_jordani","pars_5.pars.log",5001,2001,TRUE,"kept"
"Plethodon_jordani","pars_6.pars.log",5001,2001,TRUE,"kept"
"Plethodon_jordani","pars_7.pars.log",5001,2001,TRUE,"kept"
"Plethodon_jordani","pars_8.pars.log",5001,2001,TRUE,"kept"
"Plethodon_jordani","pars_9.pars.log",5001,2001,TRUE,"kept"
"Plethodon_kentucki","pars_1.pars.log",5001,2001,TRUE,"kept"
"Plethodon_kentucki","pars_2.pars.log",5001,2001,TRUE,"kept"
"Plethodon_kentucki","pars_3.pars.log",5001,2001,TRUE,"kept"
"Plethodon_kentucki","pars_4.pars.log",5001,2001,TRUE,"kept"
"Plethodon_kentucki","pars_5.pars.log",5001,2001,TRUE,"kept"
"Plethodon_kentucki","pars_6.pars.log",5001,2001,TRUE,"kept"
"Plethodon_kentucki","pars_7.pars.log",5001,2001,TRUE,"kept"
"Plethodon_kentucki","pars_8.pars.log",5001,2001,TRUE,"kept"
"Plethodon_kentucki","pars_9.pars.log",5001,2001,TRUE,"kept"
"Plethodon_kiamichi","pars_1.pars.log",5001,2001,TRUE,"kept"
"Plethodon_kiamichi","pars_2.pars.log",5001,2001,TRUE,"kept"
"Plethodon_kiamichi","pars_3.pars.log",5001,2001,TRUE,"kept"
"Plethodon_kiamichi","pars_4.pars.log",5001,2001,TRUE,"kept"
"Plethodon_kiamichi","pars_5.pars.log",5001,2001,TRUE,"kept"
"Plethodon_kiamichi","pars_5_1.pars.log",5001,2001,TRUE,"kept"
"Plethodon_kiamichi","pars_6.pars.log",5001,2001,TRUE,"kept"
"Plethodon_kiamichi","pars_7.pars.log",5001,2001,TRUE,"kept"
"Plethodon_kiamichi","pars_8.pars.log",5001,2001,TRUE,"kept"
"Plethodon_kiamichi","pars_9.pars.log",5001,2001,TRUE,"kept"
"Plethodon_kisatchie","pars_1.pars.log",5001,2001,TRUE,"kept"
"Plethodon_kisatchie","pars_10.pars.log",5001,2001,TRUE,"kept"
"Plethodon_kisatchie","pars_11.pars.log",5001,2001,TRUE,"kept"
"Plethodon_kisatchie","pars_2.pars.log",5001,2001,TRUE,"kept"
